id	feature	name
mergedvip:0002001	STT3A	merged_ADV
mergedvip:0002001	TAF4	merged_ADV
mergedvip:0002001	TMEM165	merged_ADV
mergedvip:0002001	TMEM30A	merged_ADV
mergedvip:0002001	TMEM43	merged_ADV
mergedvip:0002001	TMEM55A	merged_ADV
mergedvip:0002001	TMPO	merged_ADV
mergedvip:0002001	TMX3	merged_ADV
mergedvip:0002001	TPP1	merged_ADV
mergedvip:0002001	TRIM24	merged_ADV
mergedvip:0002001	TRIM33	merged_ADV
mergedvip:0002001	TRRAP	merged_ADV
mergedvip:0002001	UPF1	merged_ADV
mergedvip:0002001	USMG5	merged_ADV
mergedvip:0002001	VKORC1	merged_ADV
mergedvip:0002001	WRN	merged_ADV
mergedvip:0002001	XPO5	merged_ADV
mergedvip:0002002	ABCD3	merged_DENV
mergedvip:0002002	AKAP9	merged_DENV
mergedvip:0002002	ANKRD50	merged_DENV
mergedvip:0002002	ARF4	merged_DENV
mergedvip:0002002	ARHGEF2	merged_DENV
mergedvip:0002002	ATP2A2	merged_DENV
mergedvip:0002002	BIRC2	merged_DENV
mergedvip:0002002	BRAT1	merged_DENV
mergedvip:0002002	C1QA	merged_DENV
mergedvip:0002002	C1QB	merged_DENV
mergedvip:0002002	C1QC	merged_DENV
mergedvip:0002002	C1S	merged_DENV
mergedvip:0002002	C4BPA	merged_DENV
mergedvip:0002002	CAV1	merged_DENV
mergedvip:0002002	CCAR2	merged_DENV
mergedvip:0002002	COPG2	merged_DENV
mergedvip:0002002	COPS2	merged_DENV
mergedvip:0002002	COQ8A	merged_DENV
mergedvip:0002002	CYTIP	merged_DENV
mergedvip:0002002	DAXX	merged_DENV
mergedvip:0002002	DCUN1D4	merged_DENV
mergedvip:0002002	DDX5	merged_DENV
mergedvip:0002002	DPM1	merged_DENV
mergedvip:0002002	DYNC1H1	merged_DENV
mergedvip:0002002	EARS2	merged_DENV
mergedvip:0002002	EID1	merged_DENV
mergedvip:0002002	ERLIN2	merged_DENV
mergedvip:0002002	FAF2	merged_DENV
mergedvip:0002002	FAM192A	merged_DENV
mergedvip:0002002	FASN	merged_DENV
mergedvip:0002002	FCGR2A	merged_DENV
mergedvip:0002002	HEATR1	merged_DENV
mergedvip:0002002	KIAA0368	merged_DENV
mergedvip:0002002	KIAA1524	merged_DENV
mergedvip:0002002	KNTC1	merged_DENV
mergedvip:0002002	KPNB1	merged_DENV
mergedvip:0002002	MAPRE2	merged_DENV
mergedvip:0002002	MMS19	merged_DENV
mergedvip:0002002	MTOR	merged_DENV
mergedvip:0002002	MYCBP2	merged_DENV
mergedvip:0002002	NCLN	merged_DENV
mergedvip:0002002	NCR2	merged_DENV
mergedvip:0002002	NEFH	merged_DENV
mergedvip:0002002	NF1	merged_DENV
mergedvip:0002002	NFKBIB	merged_DENV
mergedvip:0002002	NRBP1	merged_DENV
mergedvip:0002002	PHGDH	merged_DENV
mergedvip:0002002	PTBP1	merged_DENV
mergedvip:0002002	RILPL2	merged_DENV
mergedvip:0002002	RNF213	merged_DENV
mergedvip:0002002	RPL18	merged_DENV
mergedvip:0002002	RPS27A	merged_DENV
mergedvip:0002002	SDC2	merged_DENV
mergedvip:0002002	SERPINH1	merged_DENV
mergedvip:0002002	SFXN1	merged_DENV
mergedvip:0002002	SLC25A11	merged_DENV
mergedvip:0002002	SLC25A13	merged_DENV
mergedvip:0002002	SLC25A3	merged_DENV
mergedvip:0002002	SLIRP	merged_DENV
mergedvip:0002002	SPTLC1	merged_DENV
mergedvip:0002002	STAT2	merged_DENV
mergedvip:0002002	SURF4	merged_DENV
mergedvip:0002002	TECR	merged_DENV
mergedvip:0002002	TELO2	merged_DENV
mergedvip:0002002	TIMM50	merged_DENV
mergedvip:0002002	TJP1	merged_DENV
mergedvip:0002002	TUBB	merged_DENV
mergedvip:0002002	UBR4	merged_DENV
mergedvip:0002002	XPO1	merged_DENV
mergedvip:0002002	XPO7	merged_DENV
mergedvip:0002002	XPOT	merged_DENV
mergedvip:0002002	ZNF394	merged_DENV
mergedvip:0002002	ZW10	merged_DENV
mergedvip:0002003	ADA	merged_EBOV
mergedvip:0002003	ATP1A1	merged_EBOV
mergedvip:0002003	ATP2A2	merged_EBOV
