id	feature	name
siv_modules:19	MPDZ	lightgreen
siv_modules:19	MYH13	lightgreen
siv_modules:19	MYL1	lightgreen
siv_modules:19	MYOT	lightgreen
siv_modules:19	NF1	lightgreen
siv_modules:19	NOX5	lightgreen
siv_modules:19	OPRD1	lightgreen
siv_modules:19	SGCG	lightgreen
siv_modules:19	SHC2	lightgreen
siv_modules:19	SIX3	lightgreen
siv_modules:19	SLC13A1	lightgreen
siv_modules:19	SOX11	lightgreen
siv_modules:19	TRMT12	lightgreen
siv_modules:19	TTPA	lightgreen
siv_modules:19	USMG5	lightgreen
siv_modules:19	VPS13C	lightgreen
siv_modules:19	ZNF366	lightgreen
siv_modules:20	ALDH3B2	sienna3
siv_modules:20	CHURC1	sienna3
siv_modules:20	DGKE	sienna3
siv_modules:20	HOXB6	sienna3
siv_modules:20	KCNA5	sienna3
siv_modules:20	MED31	sienna3
siv_modules:20	MFAP3L	sienna3
siv_modules:20	PDHA2	sienna3
siv_modules:20	WFDC8	sienna3
siv_modules:21	ADD2	orange
siv_modules:21	CEBPB	orange
siv_modules:21	CLDN5	orange
siv_modules:21	CORIN	orange
siv_modules:21	EPHB4	orange
siv_modules:21	GAS2L1	orange
siv_modules:21	GJA1	orange
siv_modules:21	HESX1	orange
siv_modules:21	IRAK2	orange
siv_modules:21	ITGB5	orange
siv_modules:21	KCNJ15	orange
siv_modules:21	KCNMB3	orange
siv_modules:21	LRRIQ1	orange
siv_modules:21	OLFM2	orange
siv_modules:21	PDE4D	orange
siv_modules:21	POU4F3	orange
siv_modules:21	RGS16	orange
siv_modules:21	RTTN	orange
siv_modules:21	SERPINC1	orange
siv_modules:21	SLC45A3	orange
siv_modules:21	SPR	orange
siv_modules:21	TINAG	orange
siv_modules:21	VWF	orange
siv_modules:21	ZNF445	orange
siv_modules:21	ZNF483	orange
siv_modules:22	AKAP5	white
siv_modules:22	CACNA1A	white
siv_modules:22	CCDC33	white
siv_modules:22	CEP192	white
siv_modules:22	COL1A1	white
siv_modules:22	DAB2IP	white
siv_modules:22	EFNA2	white
siv_modules:22	FHAD1	white
siv_modules:22	GPR158	white
siv_modules:22	IL17RB	white
siv_modules:22	KIF2B	white
siv_modules:22	PCBP3	white
siv_modules:22	PPP1R12B	white
siv_modules:22	PRKAR1A	white
siv_modules:22	PTPRD	white
siv_modules:22	TF	white
siv_modules:22	TMC2	white
siv_modules:22	ZNF598	white
siv_modules:23	AKAP8	salmon
siv_modules:23	ARL5B	salmon
siv_modules:23	ARRDC3	salmon
siv_modules:23	BNIP2	salmon
siv_modules:23	CDO1	salmon
siv_modules:23	CIB1	salmon
siv_modules:23	CR2	salmon
siv_modules:23	CRABP1	salmon
siv_modules:23	CTTNBP2NL	salmon
siv_modules:23	CXCL6	salmon
siv_modules:23	DDA1	salmon
siv_modules:23	DDX47	salmon
siv_modules:23	DUSP10	salmon
siv_modules:23	DUSP5	salmon
siv_modules:23	DYNLL2	salmon
siv_modules:23	EAF1	salmon
siv_modules:23	ETV3	salmon
siv_modules:23	FAM103A1	salmon
siv_modules:23	G3BP2	salmon
siv_modules:23	GABARAPL1	salmon
siv_modules:23	GADD45A	salmon
siv_modules:23	GLTP	salmon
siv_modules:23	HERPUD1	salmon
siv_modules:23	IRF8	salmon
siv_modules:23	JUN	salmon
siv_modules:23	KIAA1468	salmon
siv_modules:23	KLRB1	salmon
siv_modules:23	MAPK6	salmon
siv_modules:23	MBP	salmon
siv_modules:23	MGEA5	salmon
siv_modules:23	MIS12	salmon
siv_modules:23	MTMR6	salmon
siv_modules:23	NECAP1	salmon
siv_modules:23	PAFAH1B2	salmon
siv_modules:23	PLCD1	salmon
siv_modules:23	RCL1	salmon
siv_modules:23	RGS1	salmon
siv_modules:23	RRAS2	salmon
siv_modules:23	SEMA4C	salmon
siv_modules:23	SIAH2	salmon
siv_modules:23	SMNDC1	salmon
siv_modules:23	SNRPB2	salmon
siv_modules:23	SON	salmon
siv_modules:23	SPATA13	salmon
siv_modules:23	SQSTM1	salmon
siv_modules:23	TCN2	salmon
siv_modules:23	TFAP4	salmon
siv_modules:23	TIMM22	salmon
siv_modules:23	TMED7	salmon
siv_modules:23	TMEM108	salmon
siv_modules:23	TOMM20	salmon
siv_modules:23	UBE2Q2	salmon
siv_modules:23	USP6NL	salmon
siv_modules:23	VPS54	salmon
siv_modules:23	WDR43	salmon
siv_modules:23	YIPF5	salmon
siv_modules:23	ZNF622	salmon
siv_modules:23	ZNF655	salmon
siv_modules:24	AHNAK	steelblue
siv_modules:24	ANTXR2	steelblue
siv_modules:24	ASH1L	steelblue
siv_modules:24	BCL2	steelblue
siv_modules:24	CDC37L1	steelblue
siv_modules:24	CFL2	steelblue
siv_modules:24	ELMO1	steelblue
siv_modules:24	FAM46C	steelblue
siv_modules:24	GRASP	steelblue
siv_modules:24	HIF1A	steelblue
siv_modules:24	MXRA7	steelblue
siv_modules:24	RBBP6	steelblue
siv_modules:24	TBC1D14	steelblue
siv_modules:24	TRAF6	steelblue
siv_modules:24	UAP1	steelblue
siv_modules:24	YRDC	steelblue
siv_modules:24	ZC3H12A	steelblue
siv_modules:25	AHCY	greenyellow
siv_modules:25	ARG2	greenyellow
siv_modules:25	ASPM	greenyellow
siv_modules:25	AURKB	greenyellow
siv_modules:25	BIRC5	greenyellow
siv_modules:25	CCNA2	greenyellow
siv_modules:25	CCNB1	greenyellow
siv_modules:25	CCNB2	greenyellow
siv_modules:25	CDC20	greenyellow
siv_modules:25	CDCA5	greenyellow
siv_modules:25	CDKN3	greenyellow
siv_modules:25	CDT1	greenyellow
siv_modules:25	CENPA	greenyellow
siv_modules:25	CENPE	greenyellow
siv_modules:25	CENPF	greenyellow
siv_modules:25	CENPH	greenyellow
siv_modules:25	CHAF1A	greenyellow
siv_modules:25	CHORDC1	greenyellow
siv_modules:25	CLTC	greenyellow
siv_modules:25	DEPDC1	greenyellow
siv_modules:25	DEPDC1B	greenyellow
siv_modules:25	DHFR	greenyellow
siv_modules:25	E2F8	greenyellow
siv_modules:25	EXO1	greenyellow
siv_modules:25	FBXO5	greenyellow
siv_modules:25	FEN1	greenyellow
siv_modules:25	GMNN	greenyellow
siv_modules:25	HMMR	greenyellow
siv_modules:25	HSD17B1	greenyellow
siv_modules:25	IFNG	greenyellow
siv_modules:25	KIF11	greenyellow
siv_modules:25	KIF23	greenyellow
siv_modules:25	KIFC1	greenyellow
siv_modules:25	KNTC1	greenyellow
siv_modules:25	LRRC42	greenyellow
siv_modules:25	MAD2L1	greenyellow
siv_modules:25	MCM3	greenyellow
siv_modules:25	MCM4	greenyellow
siv_modules:25	MCM6	greenyellow
siv_modules:25	MELK	greenyellow
siv_modules:25	MRPL15	greenyellow
siv_modules:25	MYL6	greenyellow
siv_modules:25	NPHP1	greenyellow
siv_modules:25	NUBP1	greenyellow
siv_modules:25	NUSAP1	greenyellow
siv_modules:25	OTOR	greenyellow
siv_modules:25	PCNA	greenyellow
siv_modules:25	PDLIM2	greenyellow
siv_modules:25	PLK1	greenyellow
siv_modules:25	PRDX1	greenyellow
siv_modules:25	PRDX3	greenyellow
siv_modules:25	PRPF38A	greenyellow
siv_modules:25	PRR11	greenyellow
siv_modules:25	PSAT1	greenyellow
siv_modules:25	PSMB2	greenyellow
siv_modules:25	PSMC2	greenyellow
siv_modules:25	PSME2	greenyellow
siv_modules:25	PTTG1	greenyellow
siv_modules:25	RAD51	greenyellow
siv_modules:25	RAN	greenyellow
siv_modules:25	RCC2	greenyellow
siv_modules:25	RCOR1	greenyellow
siv_modules:25	RHOG	greenyellow
siv_modules:25	SBNO1	greenyellow
siv_modules:25	SERPINB9	greenyellow
siv_modules:25	SHCBP1	greenyellow
siv_modules:25	SNRPG	greenyellow
siv_modules:25	SPAG5	greenyellow
siv_modules:25	TOP2A	greenyellow
siv_modules:25	TPI1	greenyellow
siv_modules:25	TRPM5	greenyellow
siv_modules:25	TTK	greenyellow
siv_modules:25	TYMS	greenyellow
siv_modules:25	UBE2C	greenyellow
siv_modules:25	UBE2T	greenyellow
siv_modules:25	UCK2	greenyellow
siv_modules:25	UHRF1	greenyellow
siv_modules:25	ZDHHC4	greenyellow
siv_modules:25	ZWINT	greenyellow
siv_modules:26	ACVR2A	pink
siv_modules:26	AHNAK	pink
siv_modules:26	BCL10	pink
siv_modules:26	BRF2	pink
siv_modules:26	BTG3	pink
siv_modules:26	CA8	pink
siv_modules:26	CD28	pink
siv_modules:26	CDC42SE2	pink
siv_modules:26	CGA	pink
siv_modules:26	CIRBP	pink
siv_modules:26	CSPG5	pink
siv_modules:26	CXCL3	pink
siv_modules:26	CXCR4	pink
siv_modules:26	DAAM1	pink
siv_modules:26	DDX20	pink
siv_modules:26	DPY19L1	pink
siv_modules:26	DYNLT1	pink
siv_modules:26	ELL	pink
siv_modules:26	ESM1	pink
siv_modules:26	EXOSC3	pink
siv_modules:26	FADD	pink
siv_modules:26	FBXL12	pink
siv_modules:26	FBXO33	pink
siv_modules:26	FEM1B	pink
siv_modules:26	FIGNL1	pink
siv_modules:26	GCC1	pink
siv_modules:26	GPR157	pink
siv_modules:26	GPR65	pink
siv_modules:26	HBP1	pink
siv_modules:26	HEY1	pink
siv_modules:26	HIC2	pink
siv_modules:26	ID1	pink
siv_modules:26	JMY	pink
siv_modules:26	KBTBD2	pink
siv_modules:26	KIAA1143	pink
siv_modules:26	KLF9	pink
siv_modules:26	KLHL24	pink
siv_modules:26	LILRA4	pink
siv_modules:26	LNX2	pink
siv_modules:26	LYSMD3	pink
siv_modules:26	LYSMD4	pink
siv_modules:26	MAPT	pink
siv_modules:26	MCEMP1	pink
siv_modules:26	MED9	pink
siv_modules:26	MXI1	pink
siv_modules:26	MYL5	pink
siv_modules:26	MYLIP	pink
siv_modules:26	NANOG	pink
siv_modules:26	NDUFV2	pink
siv_modules:26	NR1D1	pink
siv_modules:26	OTOA	pink
siv_modules:26	P2RY14	pink
siv_modules:26	PCGF5	pink
siv_modules:26	PELI1	pink
siv_modules:26	PER1	pink
siv_modules:26	PLAUR	pink
siv_modules:26	PLEKHG1	pink
siv_modules:26	PLXNC1	pink
siv_modules:26	SAP30BP	pink
siv_modules:26	SBDS	pink
siv_modules:26	SERPINB2	pink
siv_modules:26	SIAH1	pink
siv_modules:26	SLC12A6	pink
siv_modules:26	SLC16A6	pink
siv_modules:26	SLC17A5	pink
siv_modules:26	SLC18A2	pink
siv_modules:26	SLC2A3	pink
siv_modules:26	SP2	pink
siv_modules:26	SPAG8	pink
siv_modules:26	SSH2	pink
siv_modules:26	TCP11L2	pink
siv_modules:26	TMC4	pink
siv_modules:26	TMEM11	pink
siv_modules:26	TMEM41A	pink
siv_modules:26	TNFAIP3	pink
siv_modules:26	TOX	pink
siv_modules:26	TWISTNB	pink
siv_modules:26	UBE2J1	pink
siv_modules:26	USP3	pink
siv_modules:26	VIL1	pink
siv_modules:26	WTAP	pink
siv_modules:26	YPEL5	pink
siv_modules:26	YTHDF1	pink
siv_modules:26	ZBTB10	pink
siv_modules:26	ZHX1	pink
siv_modules:26	ZNF18	pink
siv_modules:26	ZNF284	pink
siv_modules:26	ZNF3	pink
siv_modules:26	ZNF394	pink
siv_modules:26	ZNF395	pink
siv_modules:26	ZNF548	pink
siv_modules:26	ZNF614	pink
siv_modules:27	BAZ1B	darkgrey
siv_modules:27	BTBD11	darkgrey
siv_modules:27	CEL	darkgrey
siv_modules:27	COPS6	darkgrey
siv_modules:27	DNAJC3	darkgrey
siv_modules:27	KRT18	darkgrey
siv_modules:27	LSM5	darkgrey
siv_modules:27	MAN1A1	darkgrey
siv_modules:27	MATR3	darkgrey
siv_modules:27	MBTD1	darkgrey
siv_modules:27	MEF2A	darkgrey
siv_modules:27	MEST	darkgrey
siv_modules:27	ODF2L	darkgrey
siv_modules:27	PACS1	darkgrey
siv_modules:27	PGAP1	darkgrey
siv_modules:27	PLSCR1	darkgrey
siv_modules:27	PPP2R1B	darkgrey
siv_modules:27	PWP1	darkgrey
siv_modules:27	RARB	darkgrey
siv_modules:27	RPL23A	darkgrey
siv_modules:27	RPL6	darkgrey
siv_modules:27	RPS15	darkgrey
siv_modules:27	RPS27A	darkgrey
siv_modules:27	SETX	darkgrey
siv_modules:27	TRIB2	darkgrey
siv_modules:27	TTC7A	darkgrey
siv_modules:28	ACPP	midnightblue
siv_modules:28	ALDH1A2	midnightblue
siv_modules:28	ANXA10	midnightblue
siv_modules:28	BOLA3	midnightblue
siv_modules:28	BRCA1	midnightblue
siv_modules:28	CDCA2	midnightblue
siv_modules:28	CDK2AP1	midnightblue
siv_modules:28	COBLL1	midnightblue
siv_modules:28	CRYGC	midnightblue
siv_modules:28	DCUN1D1	midnightblue
siv_modules:28	DUSP26	midnightblue
siv_modules:28	DUT	midnightblue
siv_modules:28	ECT2	midnightblue
siv_modules:28	EEF1E1	midnightblue
siv_modules:28	EFTUD2	midnightblue
siv_modules:28	EIF2S2	midnightblue
siv_modules:28	ETFA	midnightblue
siv_modules:28	FAM96A	midnightblue
siv_modules:28	GLIS3	midnightblue
siv_modules:28	GLRX5	midnightblue
siv_modules:28	HMGB2	midnightblue
siv_modules:28	KCNH8	midnightblue
siv_modules:28	KHSRP	midnightblue
siv_modules:28	LYAR	midnightblue
siv_modules:28	MAPK1	midnightblue
siv_modules:28	MDH1	midnightblue
siv_modules:28	METAP2	midnightblue
siv_modules:28	MMP15	midnightblue
siv_modules:28	MRPL39	midnightblue
siv_modules:28	MRPS36	midnightblue
siv_modules:28	NME1	midnightblue
siv_modules:28	PDCD6	midnightblue
siv_modules:28	PKIA	midnightblue
siv_modules:28	PPA2	midnightblue
siv_modules:28	PRIM1	midnightblue
siv_modules:28	PSMD1	midnightblue
siv_modules:28	SDHB	midnightblue
siv_modules:28	SUCLA2	midnightblue
siv_modules:28	TSC1	midnightblue
siv_modules:28	VDAC3	midnightblue
siv_modules:28	VRK3	midnightblue
siv_modules:29	AASDH	yellow
siv_modules:29	ABHD4	yellow
siv_modules:29	ACO1	yellow
siv_modules:29	ACTR3	yellow
siv_modules:29	ACYP1	yellow
siv_modules:29	AHSA1	yellow
siv_modules:29	ALDH18A1	yellow
siv_modules:29	ASCC1	yellow
siv_modules:29	ATP5C1	yellow
siv_modules:29	ATXN3	yellow
siv_modules:29	BDH1	yellow
siv_modules:29	BTLA	yellow
siv_modules:29	CAB39	yellow
siv_modules:29	CABYR	yellow
siv_modules:29	CBX1	yellow
siv_modules:29	CCDC47	yellow
siv_modules:29	CCL23	yellow
siv_modules:29	CD3EAP	yellow
siv_modules:29	CDK4	yellow
siv_modules:29	CEPT1	yellow
siv_modules:29	CHMP7	yellow
siv_modules:29	CISH	yellow
siv_modules:29	CLEC1B	yellow
siv_modules:29	CLU	yellow
siv_modules:29	CPSF2	yellow
siv_modules:29	CREBL2	yellow
siv_modules:29	CRNKL1	yellow
siv_modules:29	CRYZ	yellow
